npmlog (4.0.2)	ISC License (http://www.isc.org/software/license, http://www.opensource.org/licenses/ISC)	node_modules/npmlog/package.json
offline-plugin (3.4.2)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/offline-plugin/package.json
once (1.3.3)	ISC License (http://www.isc.org/software/license, http://www.opensource.org/licenses/ISC)	node_modules/tar-pack/node_modules/once/package.json
onetime (1.1.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/onetime/package.json
ora (0.2.3)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/ora/package.json
os-homedir (1.0.2)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/os-homedir/package.json
osenv (0.1.4)	ISC License (http://www.isc.org/software/license, http://www.opensource.org/licenses/ISC)	node_modules/osenv/package.json
parse5 (2.2.3)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/parse5/package.json
path-array (1.0.1)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/path-array/package.json
portfinder (1.0.9)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/portfinder/package.json
postcss-loader (0.9.1)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/postcss-loader/package.json
process-relative-require (1.0.0)	ISC License (http://www.isc.org/software/license, http://www.opensource.org/licenses/ISC)	node_modules/process-relative-require/package.json
protractor (3.3.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/angular-cli/node_modules/protractor/package.json
protractor (4.0.9)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/protractor/package.json
qjobs (1.1.5)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/qjobs/package.json
qs (5.2.1)	BSD 3-clause "New" or "Revised" License (http://www.opensource.org/licenses/BSD-3-Clause)	node_modules/angular-cli/node_modules/qs/package.json
qs (6.2.0)	BSD 3-clause "New" or "Revised" License (http://www.opensource.org/licenses/BSD-3-Clause)	node_modules/body-parser/node_modules/qs/package.json
rc (1.1.6)	bsd 2 clause or mit or apache 2.0	node_modules/rc/package.json
readable-stream (1.0.34)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/log4js/node_modules/readable-stream/package.json
readable-stream (2.1.5)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/tar-pack/node_modules/readable-stream/package.json
readline2 (0.1.1)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/readline2/package.json
readline2 (1.0.1)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/inquirer/node_modules/readline2/package.json
redeyed (0.5.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/redeyed/package.json
reflect-metadata (0.1.9)	unknown (http://github.com/rbuckton/ReflectDecorators/raw/master/LICENSE), Apache License 2.0 (http://www.apache.org/licenses/LICENSE-2.0, http://www.opensource.org/licenses/Apache-2.0)
regenerator-runtime (0.10.1)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/regenerator-runtime/package.json
remap-istanbul (0.6.4)	BSD 3-clause "New" or "Revised" License (http://www.opensource.org/licenses/BSD-3-Clause)	node_modules/remap-istanbul/package.json
repeat-string (0.2.2)	MIT (https://github.com/jonschlinkert/repeat-string/blob/master/LICENSE-MIT)	node_modules/expand-braces/node_modules/repeat-string/package.json
request (2.67.0)	Apache License 2.0 (http://www.apache.org/licenses/LICENSE-2.0, http://www.opensource.org/licenses/Apache-2.0)	node_modules/angular-cli/node_modules/request/package.json
resolve (1.1.7)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/remap-istanbul/node_modules/resolve/package.json
restore-cursor (1.0.1)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/restore-cursor/package.json
run-async (0.1.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/run-async/package.json
rx-lite (3.1.2)	Apache License, Version 2.0 (http://www.apache.org/licenses/LICENSE-2.0.html)	node_modules/rx-lite/package.json
rxjs (5.0.0-beta.12)	Apache License 2.0 (http://www.apache.org/licenses/LICENSE-2.0, http://www.opensource.org/licenses/Apache-2.0)	node_modules/rxjs/package.json
sass-graph (2.1.2)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/sass-graph/package.json
sass-loader (3.2.3)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/sass-loader/package.json
saucelabs (1.3.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/protractor/node_modules/saucelabs/README.md
sax (0.5.8)	BSD 2-clause "Simplified" License (http://www.opensource.org/licenses/BSD-2-Clause)	node_modules/stylus/node_modules/sax/package.json
selenium-webdriver (2.52.0)	Apache License 2.0 (http://www.apache.org/licenses/LICENSE-2.0, http://www.opensource.org/licenses/Apache-2.0)	node_modules/selenium-webdriver/package.json
selenium-webdriver (2.53.3)	Apache License 2.0 (http://www.apache.org/licenses/LICENSE-2.0, http://www.opensource.org/licenses/Apache-2.0)	node_modules/protractor/node_modules/selenium-webdriver/package.json
